review_id,listing_id,user_id,review_text,sentiment_score,phrase_sentiments,sentiment_label
R02633,L0557,U0168,Couldn't have asked for a better stay. The Coffee maker was perfect and MIT Campus was right around the corner.,0.3946233333333334,"[('The Coffee maker was perfect and MIT Campus was right around the corner.', 0.5719), ('a better stay', 0.4404), ('the corner', 0.0), ('MIT Campus', 0.0), ('The Coffee maker', 0.0), (""Couldn't have asked for a better stay."", 0.4404)]",positive
R02634,L0557,U0168,The space was immaculate and the location is unbeatable. Easy access to MIT Campus and great local dining.,0.34037586206896553,"[('great local dining', 0.6249), ('The space', 0.0), ('Easy access to MIT Campus and great local dining.', 0.7906), ('The space was immaculate and the location is unbeatable.', 0.0), ('MIT Campus', 0.0), ('Easy access', 0.4404), ('the location', 0.0)]",positive
R02635,L0557,U0168,Loved this place! The neighborhood (Jamaica Plain) was vibrant and walkable. Coffee maker made the stay so comfortable.,0.3790785714285714,"[('this place', 0.0), ('The neighborhood', 0.0), ('The neighborhood (Jamaica Plain) was vibrant and walkable.', 0.5267), ('Coffee maker made the stay so comfortable.', 0.6418), ('Loved this place!', 0.636), ('(Jamaica Plain', 0.0), ('Coffee maker', 0.0), ('the stay', 0.0)]",positive
R02636,L0557,U0151,Not worth the price for Boston. The Coffee maker was broken and it took days to get a response from the host.,-0.27013125,"[('the host', 0.0), ('Boston', 0.0), ('days', 0.0), ('The Coffee maker was broken and it took days to get a response from the host.', -0.4767), ('a response', 0.0), ('it', 0.0), ('The Coffee maker', 0.0), ('Not worth the price for Boston.', -0.1695)]",negative
R02637,L0558,U0125,The place was clean and functional. Not as close to Boston Common as I expected but transit was accessible.,0.096456,"[('transit', 0.0), ('Boston Common', 0.0), ('I', 0.0), ('The place', 0.0), ('The place was clean and functional.', 0.4019), ('Not as close to Boston Common as I expected but transit was accessible.', 0.0)]",positive
R02638,L0558,U0125,Loved this place! The neighborhood (Jamaica Plain) was vibrant and walkable. Free parking made the stay so comfortable.,0.45999999999999996,"[('Free parking made the stay so comfortable.', 0.8196), ('this place', 0.0), ('The neighborhood', 0.0), ('The neighborhood (Jamaica Plain) was vibrant and walkable.', 0.5267), ('Loved this place!', 0.636), ('(Jamaica Plain', 0.0), ('Free parking', 0.5106), ('the stay', 0.0)]",positive
R02639,L0558,U0043,Super cozy place with all the amenities you could want. Jamaica Plain is such a fun area to explore.,0.46265625000000005,"[('Super cozy place with all the amenities you could want.', 0.6369), ('all the amenities', 0.0), ('such a fun area', 0.5106), ('Jamaica Plain', 0.0), ('Jamaica Plain is such a fun area to explore.', 0.5106), ('you', 0.0), ('Super cozy place', 0.5994)]",positive
R02640,L0558,U0025,"Great location, just 13 minutes from Charles/MGH. The Free parking was a huge plus. Would definitely stay here again!",0.48913225806451616,"[('Would definitely stay here again!', 0.4574), ('The Free parking was a huge plus.', 0.6808), ('Charles/MGH', 0.0), ('Great location', 0.6249), ('The Free parking', 0.5106), ('a huge plus', 0.3182), ('just 13 minutes', 0.0), ('Great location, just 13 minutes from Charles/MGH.', 0.6249)]",positive
R02641,L0558,U0025,Fine for a short stay. The Free parking worked well but the street noise at night was noticeable.,0.2774285714285714,"[('night', 0.0), ('a short stay', 0.0), ('the street noise', 0.0), ('The Free parking', 0.5106), ('Fine for a short stay.', 0.2023), ('The Free parking worked well but the street noise at night was noticeable.', 0.4019)]",positive
R02642,L0559,U0119,Super cozy place with all the amenities you could want. East Village is such a fun area to explore.,0.46265625000000005,"[('Super cozy place with all the amenities you could want.', 0.6369), ('East Village is such a fun area to explore.', 0.5106), ('all the amenities', 0.0), ('East Village', 0.0), ('such a fun area', 0.5106), ('you', 0.0), ('Super cozy place', 0.5994)]",positive
R02643,L0559,U0072,Amazing stay! We could walk to Central Park in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('The apartment had everything we needed.', 0.0), ('We could walk to Central Park in under 15 minutes.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('The apartment', 0.0), ('Central Park', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R02644,L0559,U0247,The space was immaculate and the location is unbeatable. Easy access to Central Park and great local dining.,0.34037586206896553,"[('Easy access to Central Park and great local dining.', 0.7906), ('great local dining', 0.6249), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access', 0.4404), ('Central Park', 0.0), ('the location', 0.0)]",positive
R02645,L0560,U0049,Spacious and well-maintained. Walking distance to Vizcaya Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.,0.3853615384615385,"[('Highly recommend for anyone visiting Miami.', 0.4201), ('several great restaurants', 0.6249), ('Walking distance to Vizcaya Metrorail and several great restaurants.', 0.6249), ('Spacious and well-maintained.', 0.0), ('Miami', 0.0), ('anyone', 0.0), ('Vizcaya Metrorail', 0.0), ('distance', 0.0)]",positive
R02646,L0560,U0049,Super cozy place with all the amenities you could want. Midtown is such a fun area to explore.,0.47648000000000007,"[('Super cozy place with all the amenities you could want.', 0.6369), ('Midtown', 0.0), ('all the amenities', 0.0), ('such a fun area', 0.5106), ('Midtown is such a fun area to explore.', 0.5106), ('you', 0.0), ('Super cozy place', 0.5994)]",positive
R02647,L0560,U0056,The space was immaculate and the location is unbeatable. Easy access to Key Biscayne Beach and great local dining.,0.34391935483870967,"[('great local dining', 0.6249), ('The space', 0.0), ('Easy access to Key Biscayne Beach and great local dining.', 0.7906), ('Key Biscayne Beach', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access', 0.4404), ('the location', 0.0)]",positive
R02648,L0561,U0115,"Great location, just 15 minutes from Atlantic Ave-Barclays. The EV charger was a huge plus. Would definitely stay here again!",0.35509090909090907,"[('Would definitely stay here again!', 0.4574), ('Atlantic Ave-Barclays', 0.0), ('Great location, just 15 minutes from Atlantic Ave-Barclays.', 0.6249), ('just 15 minutes', 0.0), ('The EV charger was a huge plus.', 0.3182), ('Great location', 0.6249), ('The EV charger', 0.0), ('a huge plus', 0.3182)]",positive
R02649,L0561,U0115,Stayed here for a week and loved every minute. East Village has so much character. Great coffee shops nearby.,0.33685862068965516,"[('Great coffee shops', 0.6249), ('East Village', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('East Village has so much character.', 0.0), ('so much character', 0.0)]",positive
R02650,L0562,U0051,Loved this place! The neighborhood (Richmond District) was vibrant and walkable. Air conditioning made the stay so comfortable.,0.3790785714285714,"[('The neighborhood (Richmond District) was vibrant and walkable.', 0.5267), ('Air conditioning made the stay so comfortable.', 0.6418), ('this place', 0.0), ('The neighborhood', 0.0), ('Air conditioning', 0.0), ('Loved this place!', 0.636), ('Richmond District', 0.0), ('the stay', 0.0)]",positive
R02651,L0562,U0081,Nice host and good communication. The space itself was okay but not extraordinary for the price in San Francisco.,0.22644666666666666,"[('The space', 0.0), ('the price', 0.0), ('Nice host and good communication.', 0.6908), ('Nice host', 0.4215), ('San Francisco', 0.0), ('good communication', 0.4404), ('itself', 0.0), ('The space itself was okay but not extraordinary for the price in San Francisco.', 0.1154)]",positive
R02652,L0562,U0051,Fantastic place for a leisure getaway. The Air conditioning was a highlight and the neighborhood felt very safe.,0.4433466666666667,"[('a leisure getaway', 0.0), ('Fantastic place for a leisure getaway.', 0.5574), ('The Air conditioning was a highlight and the neighborhood felt very safe.', 0.6801), ('Fantastic place', 0.5574), ('the neighborhood', 0.0), ('The Air conditioning', 0.0), ('a highlight', 0.34)]",positive
R02653,L0562,U0081,Beautiful apartment in a great part of San Francisco. The host thought of everything. Five stars all around.,0.35451000000000005,"[('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('Beautiful apartment in a great part of San Francisco.', 0.8402), ('San Francisco', 0.0), ('a great part', 0.6249), ('Five stars', 0.0)]",positive
R02654,L0563,U0242,Good location near Kenmore but the apartment was smaller than expected. The Hair dryer was nice though.,0.2412,"[('Kenmore', 0.0), ('Good location near Kenmore but the apartment was smaller than expected.', 0.2382), ('Good location', 0.4404), ('The Hair dryer was nice though.', 0.4215), ('The Hair dryer', 0.0), ('the apartment', 0.0)]",positive
R02655,L0563,U0242,This was our second time booking this place and it was just as great. Love the Back Bay area.,0.39777,"[('the Back Bay area', 0.0), ('This was our second time booking this place and it was just as great.', 0.6249), ('our second time', 0.0), ('this place', 0.0), ('Love the Back Bay area.', 0.6369), ('it', 0.0), ('This', 0.0)]",positive
R02656,L0563,U0242,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.,0.349825,"[('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('Boston', 0.0), ('Beautiful apartment in a great part of Boston.', 0.8402), ('a great part', 0.6249), ('Five stars', 0.0)]",positive
R02657,L0563,U0115,Amazing stay! We could walk to Boston Common in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('The apartment had everything we needed.', 0.0), ('Boston Common', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('We could walk to Boston Common in under 15 minutes.', 0.0), ('The apartment', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R02658,L0563,U0242,Super cozy place with all the amenities you could want. Back Bay is such a fun area to explore.,0.46265625000000005,"[('Super cozy place with all the amenities you could want.', 0.6369), ('Back Bay is such a fun area to explore.', 0.5106), ('Back Bay', 0.0), ('all the amenities', 0.0), ('such a fun area', 0.5106), ('you', 0.0), ('Super cozy place', 0.5994)]",positive
R02659,L0563,U0115,Perfect for our business trip. Close to Boston Common and the host was incredibly responsive. Highly recommend.,0.3291958333333333,"[('Perfect for our business trip.', 0.5719), ('the host', 0.0), ('Close to Boston Common and the host was incredibly responsive.', 0.4201), ('Boston Common', 0.0), ('Highly recommend.', 0.4201), ('our business trip', 0.0)]",positive
R02660,L0563,U0020,Spacious and well-maintained. Walking distance to Kenmore and several great restaurants. Highly recommend for anyone visiting Boston.,0.39143750000000005,"[('Kenmore', 0.0), ('Highly recommend for anyone visiting Boston.', 0.4201), ('Walking distance to Kenmore and several great restaurants.', 0.6249), ('Boston', 0.0), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('distance', 0.0)]",positive
R02661,L0563,U0020,Spacious and well-maintained. Walking distance to Kenmore and several great restaurants. Highly recommend for anyone visiting Boston.,0.39143750000000005,"[('Kenmore', 0.0), ('Highly recommend for anyone visiting Boston.', 0.4201), ('Walking distance to Kenmore and several great restaurants.', 0.6249), ('Boston', 0.0), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('distance', 0.0)]",positive
R02662,L0564,U0228,Loved this place! The neighborhood (Beacon Hill) was vibrant and walkable. Crib made the stay so comfortable.,0.3835538461538462,"[('Crib', 0.0), ('this place', 0.0), ('The neighborhood', 0.0), ('Crib made the stay so comfortable.', 0.6418), ('Beacon Hill', 0.0), ('Loved this place!', 0.636), ('the stay', 0.0), ('The neighborhood (Beacon Hill) was vibrant and walkable.', 0.5267)]",positive
R02663,L0564,U0228,Spacious and well-maintained. Walking distance to Copley and several great restaurants. Highly recommend for anyone visiting Boston.,0.39143750000000005,"[('Highly recommend for anyone visiting Boston.', 0.4201), ('Walking distance to Copley and several great restaurants.', 0.6249), ('Copley', 0.0), ('Boston', 0.0), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('distance', 0.0)]",positive
R02664,L0564,U0228,"Exactly as described. Clean, spacious, and the Crib was a nice touch. Great value for Boston.",0.4936,"[('Clean, spacious, and the Crib was a nice touch.', 0.6705), ('Great value for Boston.', 0.7579), ('Boston', 0.0), ('Great value', 0.7579), ('a nice touch', 0.4215), ('the Crib', 0.0), ('Exactly as described.', 0.0)]",positive
R02665,L0565,U0217,The space was immaculate and the location is unbeatable. Easy access to Boston Public Garden and great local dining.,0.34391935483870967,"[('great local dining', 0.6249), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Boston Public Garden', 0.0), ('Easy access', 0.4404), ('Easy access to Boston Public Garden and great local dining.', 0.7906), ('the location', 0.0)]",positive
R02666,L0565,U0249,Amazing stay! We could walk to Boston Public Garden in under 15 minutes. The apartment had everything we needed.,0.0780516129032258,"[('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('The apartment', 0.0), ('Boston Public Garden', 0.0), ('We could walk to Boston Public Garden in under 15 minutes.', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
